TITLE,
DATA TYPE,RAMAN SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,20/02/28
TIME,13:47:00
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.5
XUNITS,1/CM
YUNITS,INTENSITY
FIRSTX,   -0.3733
LASTX, 3631.1267
NPOINTS,    7264
FIRSTY,  1357.40002
MAXY, 14736.55566
MINY,  1355.91223
XYDATA
156.1267,1636.56
156.6267,1663.48
157.1267,1692.78
157.6267,1724.65
158.1267,1759.27
158.6267,1796.84
159.1267,1837.55
159.6267,1881.59
160.1267,1929.21
160.6267,1980.69
161.1267,2036.27
161.6267,2096.22
162.1267,2160.77
162.6267,2229.83
163.1267,2302.95
163.6267,2379.66
164.1267,2459.51
164.6267,2542.03
165.1267,2626.79
165.6267,2713.42
166.1267,2801.62
166.6267,2891.05
167.1267,2981.41
167.6267,3072.37
168.1267,3163.49
168.6267,3254.11
169.1267,3343.51
169.6267,3430.98
170.1267,3515.83
170.6267,3597.36
171.1267,3674.99
171.6267,3748.25
172.1267,3816.64
172.6267,3879.71
173.1267,3936.96
173.6267,3988.07
174.1267,4033.36
174.6267,4073.32
175.1267,4108.44
175.6267,4139.23
176.1267,4166.17
176.6267,4189.77
177.1267,4210.49
177.6267,4228.81
178.1267,4245.22
178.6267,4260.17
179.1267,4274.12
179.6267,4287.15
180.1267,4299.14
180.6267,4309.95
181.1267,4319.47
181.6267,4327.56
182.1267,4334.2
182.6267,4339.69
183.1267,4344.4
183.6267,4348.67
184.1267,4352.88
184.6267,4357.38
185.1267,4362.32
185.6267,4367.59
186.1267,4373.09
186.6267,4378.71
187.1267,4384.33
187.6267,4389.85
188.1267,4395.14
188.6267,4400.08
189.1267,4404.55
189.6267,4408.42
190.1267,4411.58
190.6267,4414.06
191.1267,4416.28
191.6267,4418.71
192.1267,4421.79
192.6267,4426.01
193.1267,4431.77
193.6267,4438.94
194.1267,4446.92
194.6267,4455.1
195.1267,4462.86
195.6267,4469.59
196.1267,4474.78
196.6267,4478.35
197.1267,4480.36
197.6267,4480.86
198.1267,4479.89
198.6267,4477.52
199.1267,4474.02
199.6267,4470.05
200.1267,4466.25
200.6267,4463.3
201.1267,4461.85
201.6267,4462.49
202.1267,4465.15
202.6267,4469.37
203.1267,4474.69
203.6267,4480.67
204.1267,4486.84
204.6267,4492.78
205.1267,4498.08
205.6267,4502.35
206.1267,4505.21
206.6267,4506.26
207.1267,4505.15
207.6267,4502.15
208.1267,4498.17
208.6267,4494.15
209.1267,4491.01
209.6267,4489.7
210.1267,4490.93
210.6267,4494.36
211.1267,4499.24
211.6267,4504.84
212.1267,4510.44
212.6267,4515.31
213.1267,4519.04
213.6267,4521.78
214.1267,4523.72
214.6267,4525.08
215.1267,4526.05
215.6267,4526.83
216.1267,4527.62
216.6267,4528.61
217.1267,4530.01
217.6267,4531.99
218.1267,4534.77
218.6267,4538.4
219.1267,4542.58
219.6267,4546.92
220.1267,4551.04
220.6267,4554.55
221.1267,4557.08
221.6267,4558.62
222.1267,4559.57
222.6267,4560.32
223.1267,4561.28
223.6267,4562.86
224.1267,4565.39
224.6267,4568.92
225.1267,4573.38
225.6267,4578.69
226.1267,4584.79
226.6267,4591.6
227.1267,4598.95
227.6267,4606.47
228.1267,4613.8
228.6267,4620.55
229.1267,4626.34
229.6267,4630.86
230.1267,4634.34
230.6267,4637.35
231.1267,4640.46
231.6267,4644.27
232.1267,4649.34
232.6267,4655.99
233.1267,4663.68
233.6267,4671.72
234.1267,4679.44
234.6267,4686.14
235.1267,4691.18
235.6267,4694.57
236.1267,4697.06
236.6267,4699.39
237.1267,4702.33
237.6267,4706.62
238.1267,4712.88
238.6267,4721.02
239.1267,4730.67
239.6267,4741.5
240.1267,4753.17
240.6267,4765.33
241.1267,4777.79
241.6267,4790.64
242.1267,4803.95
242.6267,4817.84
243.1267,4832.39
243.6267,4847.66
244.1267,4863.36
244.6267,4879
245.1267,4894.1
245.6267,4908.18
246.1267,4920.74
246.6267,4931.43
247.1267,4940.18
247.6267,4947
248.1267,4951.89
248.6267,4954.83
249.1267,4955.83
249.6267,4954.98
250.1267,4952.46
250.6267,4948.44
251.1267,4943.1
251.6267,4936.62
252.1267,4929.11
252.6267,4920.4
253.1267,4910.24
253.6267,4898.38
254.1267,4884.58
254.6267,4868.61
255.1267,4850.83
255.6267,4832.35
256.1267,4814.36
256.6267,4798.02
257.1267,4784.5
257.6267,4774.8
258.1267,4768.79
258.6267,4765.82
259.1267,4765.29
259.6267,4766.55
260.1267,4768.98
260.6267,4772
261.1267,4775.13
261.6267,4777.9
262.1267,4779.83
262.6267,4780.46
263.1267,4779.37
263.6267,4776.9
264.1267,4773.85
264.6267,4771.05
265.1267,4769.3
265.6267,4769.42
266.1267,4771.87
266.6267,4776.06
267.1267,4781.22
267.6267,4786.56
268.1267,4791.3
268.6267,4794.69
269.1267,4796.65
269.6267,4797.68
270.1267,4798.33
270.6267,4799.13
271.1267,4800.62
271.6267,4803.21
272.1267,4806.77
272.6267,4810.99
273.1267,4815.59
273.6267,4820.26
274.1267,4824.71
274.6267,4828.75
275.1267,4832.33
275.6267,4835.42
276.1267,4837.96
276.6267,4839.92
277.1267,4841.3
277.6267,4842.29
278.1267,4843.19
278.6267,4844.3
279.1267,4845.92
279.6267,4848.33
280.1267,4851.65
280.6267,4855.61
281.1267,4859.91
281.6267,4864.27
282.1267,4868.37
282.6267,4871.96
283.1267,4875.04
283.6267,4877.82
284.1267,4880.47
284.6267,4883.18
285.1267,4886.15
285.6267,4889.43
286.1267,4892.76
286.6267,4895.84
287.1267,4898.34
287.6267,4899.96
288.1267,4900.41
288.6267,4899.81
289.1267,4898.66
289.6267,4897.44
290.1267,4896.63
290.6267,4896.72
291.1267,4898.09
291.6267,4900.69
292.1267,4904.39
292.6267,4909.05
293.1267,4914.53
293.6267,4920.69
294.1267,4927.24
294.6267,4933.76
295.1267,4939.8
295.6267,4944.92
296.1267,4948.67
296.6267,4950.77
297.1267,4951.64
297.6267,4951.93
298.1267,4952.3
298.6267,4953.42
299.1267,4955.92
299.6267,4959.9
300.1267,4964.66
300.6267,4969.44
301.1267,4973.49
301.6267,4976.06
302.1267,4976.52
302.6267,4975.29
303.1267,4973.19
303.6267,4971.05
304.1267,4969.7
304.6267,4969.98
305.1267,4972.21
305.6267,4975.85
306.1267,4980.24
306.6267,4984.74
307.1267,4988.7
307.6267,4991.54
308.1267,4993.35
308.6267,4994.6
309.1267,4995.73
309.6267,4997.21
310.1267,4999.5
310.6267,5002.8
311.1267,5006.67
311.6267,5010.62
312.1267,5014.14
312.6267,5016.71
313.1267,5017.87
313.6267,5017.74
314.1267,5016.86
314.6267,5015.77
315.1267,5014.99
315.6267,5015.06
316.1267,5016.33
316.6267,5018.56
317.1267,5021.41
317.6267,5024.53
318.1267,5027.58
318.6267,5030.23
319.1267,5032.39
319.6267,5034.19
320.1267,5035.76
320.6267,5037.24
321.1267,5038.74
321.6267,5040.41
322.1267,5042.41
322.6267,5044.9
323.1267,5048.05
323.6267,5052.02
324.1267,5056.96
324.6267,5062.71
325.1267,5068.79
325.6267,5074.7
326.1267,5079.96
326.6267,5084.06
327.1267,5086.66
327.6267,5088.03
328.1267,5088.63
328.6267,5088.93
329.1267,5089.39
329.6267,5090.46
330.1267,5092.24
330.6267,5094.44
331.1267,5096.73
331.6267,5098.79
332.1267,5100.29
332.6267,5101
333.1267,5101.19
333.6267,5101.31
334.1267,5101.81
334.6267,5103.14
335.1267,5105.73
335.6267,5109.66
336.1267,5114.43
336.6267,5119.56
337.1267,5124.53
337.6267,5128.83
338.1267,5132.03
338.6267,5134.24
339.1267,5135.75
339.6267,5136.86
340.1267,5137.9
340.6267,5139.14
341.1267,5140.75
341.6267,5142.63
342.1267,5144.66
342.6267,5146.73
343.1267,5148.72
343.6267,5150.51
344.1267,5151.94
344.6267,5152.85
345.1267,5153.06
345.6267,5152.4
346.1267,5150.72
346.6267,5148.17
347.1267,5145.54
347.6267,5143.65
348.1267,5143.34
348.6267,5145.44
349.1267,5150.63
349.6267,5158.12
350.1267,5166.4
350.6267,5173.98
351.1267,5179.34
351.6267,5180.98
352.1267,5178.42
352.6267,5173.18
353.1267,5166.99
353.6267,5161.61
354.1267,5158.8
354.6267,5160.06
355.1267,5164.91
355.6267,5171.71
356.1267,5178.83
356.6267,5184.63
357.1267,5187.49
357.6267,5186.75
358.1267,5183.88
358.6267,5180.6
359.1267,5178.64
359.6267,5179.74
360.1267,5185.4
360.6267,5194.93
361.1267,5206.35
361.6267,5217.66
362.1267,5226.87
362.6267,5231.98
363.1267,5232.03
363.6267,5228.39
364.1267,5222.75
364.6267,5216.82
365.1267,5212.27
365.6267,5210.66
366.1267,5211.93
366.6267,5215.04
367.1267,5218.93
367.6267,5222.56
368.1267,5224.87
368.6267,5225.27
369.1267,5224.18
369.6267,5222.22
370.1267,5219.98
370.6267,5218.06
371.1267,5217.02
371.6267,5217.19
372.1267,5218.69
372.6267,5221.66
373.1267,5226.22
373.6267,5232.52
374.1267,5240.43
374.6267,5249.18
375.1267,5257.92
375.6267,5265.81
376.1267,5271.99
376.6267,5275.7
377.1267,5277.13
377.6267,5277.07
378.1267,5276.34
378.6267,5275.73
379.1267,5276.06
379.6267,5277.75
380.1267,5280.32
380.6267,5283.17
381.1267,5285.7
381.6267,5287.29
382.1267,5287.4
382.6267,5286.28
383.1267,5284.65
383.6267,5283.23
384.1267,5282.76
384.6267,5283.98
385.1267,5287.25
385.6267,5292.11
386.1267,5297.98
386.6267,5304.27
387.1267,5310.41
387.6267,5315.85
388.1267,5320.48
388.6267,5324.46
389.1267,5327.97
389.6267,5331.16
390.1267,5334.19
390.6267,5337.1
391.1267,5339.64
391.6267,5341.48
392.1267,5342.34
392.6267,5341.91
393.1267,5339.99
393.6267,5337.31
394.1267,5335.18
394.6267,5334.88
395.1267,5337.74
395.6267,5345.03
396.1267,5356.99
396.6267,5371.59
397.1267,5386.5
397.6267,5399.39
398.1267,5407.94
398.6267,5410.2
399.1267,5407.64
399.6267,5403.59
400.1267,5401.4
400.6267,5404.44
401.1267,5416.03
401.6267,5437.37
402.1267,5465.49
402.6267,5496.92
403.1267,5528.2
403.6267,5555.87
404.1267,5576.96
404.6267,5592.63
405.1267,5606.1
405.6267,5620.59
406.1267,5639.34
406.6267,5665.54
407.1267,5700.19
407.6267,5740.36
408.1267,5782.74
408.6267,5823.98
409.1267,5860.78
409.6267,5889.94
410.1267,5909.35
410.6267,5917.4
411.1267,5912.45
411.6267,5892.87
412.1267,5857.08
412.6267,5806.15
413.1267,5745.36
413.6267,5680.36
414.1267,5616.79
414.6267,5560.31
415.1267,5515.8
415.6267,5483.26
416.1267,5460.79
416.6267,5446.49
417.1267,5438.47
417.6267,5434.83
418.1267,5434.1
418.6267,5435.35
419.1267,5437.71
419.6267,5440.31
420.1267,5442.28
420.6267,5442.92
421.1267,5442.55
421.6267,5441.83
422.1267,5441.41
422.6267,5441.93
423.1267,5444.04
423.6267,5447.77
424.1267,5452.44
424.6267,5457.34
425.1267,5461.73
425.6267,5464.92
426.1267,5466.38
426.6267,5466.52
427.1267,5466.03
427.6267,5465.57
428.1267,5465.8
428.6267,5467.39
429.1267,5470.29
429.6267,5473.82
430.1267,5477.27
430.6267,5479.9
431.1267,5481
431.6267,5480.15
432.1267,5477.98
432.6267,5475.37
433.1267,5473.22
433.6267,5472.41
434.1267,5473.78
434.6267,5477.25
435.1267,5482.03
435.6267,5487.29
436.1267,5492.19
436.6267,5495.92
437.1267,5497.93
437.6267,5498.56
438.1267,5498.3
438.6267,5497.65
439.1267,5497.08
439.6267,5497.08
440.1267,5497.77
440.6267,5499.06
441.1267,5500.88
441.6267,5503.12
442.1267,5505.71
442.6267,5508.45
443.1267,5510.92
443.6267,5512.69
444.1267,5513.29
444.6267,5512.3
445.1267,5509.34
445.6267,5504.9
446.1267,5499.91
446.6267,5495.31
447.1267,5492.02
447.6267,5490.99
448.1267,5492.56
448.6267,5496.1
449.1267,5500.83
449.6267,5506
450.1267,5510.84
450.6267,5514.72
451.1267,5517.77
451.6267,5520.46
452.1267,5523.27
452.6267,5526.66
453.1267,5531.11
453.6267,5536.58
454.1267,5542.38
454.6267,5547.76
455.1267,5551.99
455.6267,5554.32
456.1267,5554.23
456.6267,5552.31
457.1267,5549.52
457.6267,5546.81
458.1267,5545.14
458.6267,5545.42
459.1267,5547.67
459.6267,5550.96
460.1267,5554.29
460.6267,5556.69
461.1267,5557.18
461.6267,5555.16
462.1267,5551.49
462.6267,5547.36
463.1267,5543.96
463.6267,5542.48
464.1267,5544.01
464.6267,5548.4
465.1267,5554.48
465.6267,5561.06
466.1267,5566.93
466.6267,5570.91
467.1267,5572.25
467.6267,5571.35
468.1267,5568.85
468.6267,5565.34
469.1267,5561.44
469.6267,5557.74
470.1267,5554.68
470.6267,5552.62
471.1267,5551.91
471.6267,5552.89
472.1267,5555.92
472.6267,5560.94
473.1267,5567.17
473.6267,5573.71
474.1267,5579.69
474.6267,5584.23
475.1267,5586.61
475.6267,5587.14
476.1267,5586.56
476.6267,5585.64
477.1267,5585.11
477.6267,5585.71
478.1267,5587.78
478.6267,5591.09
479.1267,5595.39
479.6267,5600.44
480.1267,5605.97
480.6267,5611.69
481.1267,5617.14
481.6267,5621.78
482.1267,5625.11
482.6267,5626.59
483.1267,5625.74
483.6267,5622.75
484.1267,5618.43
484.6267,5613.63
485.1267,5609.19
485.6267,5605.96
486.1267,5604.54
486.6267,5604.82
487.1267,5606.57
487.6267,5609.55
488.1267,5613.51
488.6267,5618.23
489.1267,5623.56
489.6267,5629.39
490.1267,5635.63
490.6267,5642.18
491.1267,5648.95
491.6267,5655.78
492.1267,5662.38
492.6267,5668.47
493.1267,5673.77
493.6267,5677.97
494.1267,5680.88
494.6267,5682.82
495.1267,5684.38
495.6267,5686.13
496.1267,5688.65
496.6267,5692.51
497.1267,5697.64
497.6267,5703.15
498.1267,5708.11
498.6267,5711.58
499.1267,5712.61
499.6267,5710.56
500.1267,5706.03
500.6267,5699.95
501.1267,5693.25
501.6267,5686.89
502.1267,5681.77
502.6267,5678.29
503.1267,5676.44
503.6267,5676.18
504.1267,5677.47
504.6267,5680.26
505.1267,5684.45
505.6267,5689.71
506.1267,5695.68
506.6267,5702.02
507.1267,5708.37
507.6267,5714.37
508.1267,5719.69
508.6267,5724
509.1267,5726.99
509.6267,5728.32
510.1267,5727.68
510.6267,5725.11
511.1267,5721.25
511.6267,5716.83
512.1267,5712.54
512.6267,5709.09
513.1267,5707.09
513.6267,5706.53
514.1267,5707.19
514.6267,5708.87
515.1267,5711.36
515.6267,5714.44
516.1267,5717.87
516.6267,5721.38
517.1267,5724.69
517.6267,5727.53
518.1267,5729.62
518.6267,5730.87
519.1267,5731.75
519.6267,5732.86
520.1267,5734.8
520.6267,5738.15
521.1267,5743.44
521.6267,5750.24
522.1267,5757.53
522.6267,5764.29
523.1267,5769.48
523.6267,5772.07
524.1267,5771.66
524.6267,5769.01
525.1267,5765.02
525.6267,5760.58
526.1267,5756.59
526.6267,5753.85
527.1267,5752.61
527.6267,5752.94
528.1267,5754.86
528.6267,5758.43
529.1267,5763.68
529.6267,5770.24
530.1267,5777.25
530.6267,5783.86
531.1267,5789.2
531.6267,5792.4
532.1267,5792.98
532.6267,5791.75
533.1267,5789.78
533.6267,5788.18
534.1267,5788.02
534.6267,5790.29
535.1267,5794.8
535.6267,5800.56
536.1267,5806.55
536.6267,5811.79
537.1267,5815.27
537.6267,5816.72
538.1267,5817.2
538.6267,5817.97
539.1267,5820.26
539.6267,5825.31
540.1267,5834.12
540.6267,5846.26
541.1267,5860.76
541.6267,5876.65
542.1267,5892.97
542.6267,5908.8
543.1267,5924.45
543.6267,5941.62
544.1267,5962.07
544.6267,5987.55
545.1267,6019.82
545.6267,6059.46
546.1267,6103.24
546.6267,6147.2
547.1267,6187.39
547.6267,6219.83
548.1267,6240.8
548.6267,6249.12
549.1267,6245.16
549.6267,6229.33
550.1267,6202.03
550.6267,6163.67
551.1267,6116.08
551.6267,6063.43
552.1267,6010.15
552.6267,5960.65
553.1267,5919.34
553.6267,5889.8
554.1267,5871.11
554.6267,5860.91
555.1267,5856.83
555.6267,5856.52
556.1267,5857.65
556.6267,5859.08
557.1267,5860.69
557.6267,5862.45
558.1267,5864.29
558.6267,5866.17
559.1267,5868.03
559.6267,5869.81
560.1267,5871.45
560.6267,5872.89
561.1267,5874.06
561.6267,5874.94
562.1267,5875.6
562.6267,5876.22
563.1267,5876.98
563.6267,5878.03
564.1267,5879.54
564.6267,5881.48
565.1267,5883.52
565.6267,5885.35
566.1267,5886.62
566.6267,5887
567.1267,5886.3
567.6267,5884.84
568.1267,5883.08
568.6267,5881.48
569.1267,5880.51
569.6267,5880.58
570.1267,5881.67
570.6267,5883.39
571.1267,5885.36
571.6267,5887.22
572.1267,5888.58
572.6267,5889.23
573.1267,5889.35
573.6267,5889.11
574.1267,5888.71
574.6267,5888.33
575.1267,5888.17
575.6267,5888.31
576.1267,5888.82
576.6267,5889.79
577.1267,5891.26
577.6267,5893.32
578.1267,5895.92
578.6267,5898.88
579.1267,5902.07
579.6267,5905.3
580.1267,5908.42
580.6267,5911.31
581.1267,5913.98
581.6267,5916.44
582.1267,5918.72
582.6267,5920.84
583.1267,5922.83
583.6267,5924.83
584.1267,5927.05
584.6267,5929.68
585.1267,5932.91
585.6267,5936.94
586.1267,5941.59
586.6267,5946.24
587.1267,5950.24
587.6267,5952.94
588.1267,5953.68
588.6267,5952.13
589.1267,5949.05
589.6267,5945.42
590.1267,5942.26
590.6267,5940.57
591.1267,5941.25
591.6267,5944.15
592.1267,5948.48
592.6267,5953.43
593.1267,5958.19
593.6267,5961.94
594.1267,5964.38
594.6267,5965.96
595.1267,5967.21
595.6267,5968.68
596.1267,5970.89
596.6267,5974.19
597.1267,5978.12
597.6267,5981.99
598.1267,5985.11
598.6267,5986.79
599.1267,5986.39
599.6267,5984.19
600.1267,5981.13
600.6267,5978.2
601.1267,5976.37
601.6267,5976.6
602.1267,5979.32
602.6267,5983.85
603.1267,5989.41
603.6267,5995.19
604.1267,6000.4
604.6267,6004.39
605.1267,6007.22
605.6267,6009.25
606.1267,6010.8
606.6267,6012.2
607.1267,6013.8
607.6267,6015.7
608.1267,6017.85
608.6267,6020.15
609.1267,6022.54
609.6267,6024.95
610.1267,6027.31
610.6267,6029.59
611.1267,6031.76
611.6267,6033.78
612.1267,6035.62
612.6267,6037.28
613.1267,6038.8
613.6267,6040.3
614.1267,6041.87
614.6267,6043.62
615.1267,6045.64
615.6267,6048.06
616.1267,6051.06
616.6267,6054.79
617.1267,6059.42
617.6267,6065.11
618.1267,6071.81
618.6267,6078.8
619.1267,6085.32
619.6267,6090.58
620.1267,6093.78
620.6267,6094.28
621.1267,6092.35
621.6267,6088.72
622.1267,6084.08
622.6267,6079.14
623.1267,6074.6
623.6267,6070.98
624.1267,6068.61
624.6267,6067.8
625.1267,6068.87
625.6267,6072.12
626.1267,6077.55
626.6267,6084.23
627.1267,6091.08
627.6267,6097
628.1267,6100.92
628.6267,6101.94
629.1267,6100.62
629.6267,6098.23
630.1267,6096.01
630.6267,6095.24
631.1267,6097.14
631.6267,6101.75
632.1267,6107.8
632.6267,6113.92
633.1267,6118.77
633.6267,6120.97
634.1267,6119.81
634.6267,6116.37
635.1267,6112.08
635.6267,6108.34
636.1267,6106.58
636.6267,6108.01
637.1267,6112.27
637.6267,6118.23
638.1267,6124.79
638.6267,6130.81
639.1267,6135.19
639.6267,6137.56
640.1267,6138.37
640.6267,6138.12
641.1267,6137.3
641.6267,6136.41
642.1267,6135.87
642.6267,6135.87
643.1267,6136.57
643.6267,6138.13
644.1267,6140.71
644.6267,6144.38
645.1267,6148.72
645.6267,6153.02
646.1267,6156.6
646.6267,6158.76
647.1267,6158.84
647.6267,6156.88
648.1267,6153.66
648.6267,6150.06
649.1267,6146.91
649.6267,6145.06
650.1267,6145.08
650.6267,6146.8
651.1267,6149.92
651.6267,6154.15
652.1267,6159.19
652.6267,6164.73
653.1267,6170.4
653.6267,6175.78
654.1267,6180.46
654.6267,6184.04
655.1267,6186.11
655.6267,6186.77
656.1267,6186.59
656.6267,6186.16
657.1267,6186.08
657.6267,6186.94
658.1267,6188.98
658.6267,6191.58
659.1267,6194.03
659.6267,6195.58
660.1267,6195.49
660.6267,6193.23
661.1267,6189.44
661.6267,6185.23
662.1267,6181.7
662.6267,6179.98
663.1267,6181.11
663.6267,6185.15
664.1267,6191.24
664.6267,6198.48
665.1267,6205.97
665.6267,6212.82
666.1267,6218.36
666.6267,6222.45
667.1267,6224.98
667.6267,6225.85
