TITLE,
DATA TYPE,RAMAN SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,20/02/28
TIME,14:32:07
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.5
XUNITS,1/CM
YUNITS,INTENSITY
FIRSTX,   -0.3733
LASTX, 3631.1267
NPOINTS,    7264
FIRSTY,  1356.09998
MAXY,  7013.07910
MINY,  1355.00085
XYDATA
156.1267,1636.66
156.6267,1664.37
157.1267,1695.09
157.6267,1728.66
158.1267,1764.97
158.6267,1803.89
159.1267,1845.3
159.6267,1889.18
160.1267,1935.87
160.6267,1985.74
161.1267,2039.16
161.6267,2096.52
162.1267,2158.16
162.6267,2223.93
163.1267,2293.18
163.6267,2365.24
164.1267,2439.45
164.6267,2515.13
165.1267,2591.66
165.6267,2668.67
166.1267,2745.91
166.6267,2823.12
167.1267,2900.03
167.6267,2976.37
168.1267,3051.82
168.6267,3125.86
169.1267,3197.97
169.6267,3267.63
170.1267,3334.31
170.6267,3397.5
171.1267,3456.82
171.6267,3512.04
172.1267,3562.91
172.6267,3609.18
173.1267,3650.61
173.6267,3687.06
174.1267,3718.89
174.6267,3746.62
175.1267,3770.74
175.6267,3791.75
176.1267,3810.17
176.6267,3826.42
177.1267,3840.8
177.6267,3853.61
178.1267,3865.15
178.6267,3875.71
179.1267,3885.57
179.6267,3894.79
180.1267,3903.29
180.6267,3910.99
181.1267,3917.82
181.6267,3923.71
182.1267,3928.64
182.6267,3932.79
183.1267,3936.38
183.6267,3939.62
184.1267,3942.75
184.6267,3945.97
185.1267,3949.38
185.6267,3952.93
186.1267,3956.57
186.6267,3960.23
187.1267,3963.87
187.6267,3967.43
188.1267,3970.81
188.6267,3973.88
189.1267,3976.54
189.6267,3978.67
190.1267,3980.14
190.6267,3980.97
191.1267,3981.4
191.6267,3981.71
192.1267,3982.19
192.6267,3983.11
193.1267,3984.76
193.6267,3987.13
194.1267,3990.05
194.6267,3993.31
195.1267,3996.72
195.6267,4000.09
196.1267,4003.2
196.6267,4005.85
197.1267,4007.82
197.6267,4008.86
198.1267,4008.78
198.6267,4007.33
199.1267,4004.62
199.6267,4001.19
200.1267,3997.63
200.6267,3994.5
201.1267,3992.41
201.6267,3991.86
202.1267,3992.82
202.6267,3994.91
203.1267,3997.78
203.6267,4001.06
204.1267,4004.4
204.6267,4007.46
205.1267,4010
205.6267,4011.8
206.1267,4012.64
206.6267,4012.28
207.1267,4010.52
207.6267,4007.56
208.1267,4003.95
208.6267,4000.3
209.1267,3997.19
209.6267,3995.21
210.1267,3994.83
210.6267,3995.82
211.1267,3997.76
211.6267,4000.18
212.1267,4002.66
212.6267,4004.75
213.1267,4006.19
213.6267,4007.06
214.1267,4007.47
214.6267,4007.51
215.1267,4007.3
215.6267,4006.94
216.1267,4006.57
216.6267,4006.36
217.1267,4006.48
217.6267,4007.08
218.1267,4008.33
218.6267,4010.29
219.1267,4012.65
219.6267,4015.02
220.1267,4017.02
220.6267,4018.27
221.1267,4018.41
221.6267,4017.5
222.1267,4015.99
222.6267,4014.4
223.1267,4013.22
223.6267,4012.95
224.1267,4013.99
224.6267,4016.26
225.1267,4019.46
225.6267,4023.33
226.1267,4027.58
226.6267,4031.93
227.1267,4036.14
227.6267,4039.98
228.1267,4043.27
228.6267,4045.79
229.1267,4047.35
229.6267,4047.76
230.1267,4047.24
230.6267,4046.21
231.1267,4045.1
231.6267,4044.33
232.1267,4044.35
232.6267,4045.42
233.1267,4047.38
233.6267,4049.98
234.1267,4052.96
234.6267,4056.07
235.1267,4059.07
235.6267,4061.84
236.1267,4064.39
236.6267,4066.76
237.1267,4068.96
237.6267,4071.02
238.1267,4072.97
238.6267,4074.86
239.1267,4076.77
239.6267,4078.76
240.1267,4080.91
240.6267,4083.29
241.1267,4085.85
241.6267,4088.4
242.1267,4090.72
242.6267,4092.6
243.1267,4093.81
243.6267,4094.18
244.1267,4093.65
244.6267,4092.3
245.1267,4090.17
245.6267,4087.34
246.1267,4083.85
246.6267,4079.81
247.1267,4075.46
247.6267,4071.05
248.1267,4066.83
248.6267,4063.05
249.1267,4059.95
249.6267,4057.6
250.1267,4055.92
250.6267,4054.83
251.1267,4054.25
251.6267,4054.1
252.1267,4054.27
252.6267,4054.62
253.1267,4054.96
253.6267,4055.13
254.1267,4054.95
254.6267,4054.25
255.1267,4053
255.6267,4051.35
256.1267,4049.47
256.6267,4047.5
257.1267,4045.61
257.6267,4043.97
258.1267,4042.78
258.6267,4042.28
259.1267,4042.69
259.6267,4044.24
260.1267,4047.16
260.6267,4051.36
261.1267,4056.15
261.6267,4060.76
262.1267,4064.42
262.6267,4066.36
263.1267,4065.92
263.6267,4063.44
264.1267,4059.94
264.6267,4056.43
265.1267,4053.94
265.6267,4053.47
266.1267,4055.63
266.6267,4059.67
267.1267,4064.66
267.6267,4069.63
268.1267,4073.63
268.6267,4075.74
269.1267,4075.85
269.6267,4074.64
270.1267,4072.77
270.6267,4070.94
271.1267,4069.82
271.6267,4069.96
272.1267,4071.28
272.6267,4073.49
273.1267,4076.35
273.6267,4079.58
274.1267,4082.91
274.6267,4086.13
275.1267,4089.12
275.6267,4091.73
276.1267,4093.84
276.6267,4095.32
277.1267,4096.09
277.6267,4096.43
278.1267,4096.78
278.6267,4097.58
279.1267,4099.25
279.6267,4102.24
280.1267,4106.64
280.6267,4111.94
281.1267,4117.57
281.6267,4122.94
282.1267,4127.49
282.6267,4130.69
283.1267,4132.55
283.6267,4133.43
284.1267,4133.67
284.6267,4133.61
285.1267,4133.62
285.6267,4133.88
286.1267,4134.21
286.6267,4134.36
287.1267,4134.09
287.6267,4133.15
288.1267,4131.3
288.6267,4128.65
289.1267,4125.53
289.6267,4122.31
290.1267,4119.33
290.6267,4116.94
291.1267,4115.45
291.6267,4114.86
292.1267,4115.16
292.6267,4116.3
293.1267,4118.25
293.6267,4120.98
294.1267,4124.23
294.6267,4127.54
295.1267,4130.41
295.6267,4132.37
296.1267,4132.93
296.6267,4131.77
297.1267,4129.39
297.6267,4126.55
298.1267,4124.01
298.6267,4122.54
299.1267,4122.88
299.6267,4125.15
300.1267,4128.61
300.6267,4132.43
301.1267,4135.81
301.6267,4137.92
302.1267,4138.09
302.6267,4136.66
303.1267,4134.39
303.6267,4132.04
304.1267,4130.36
304.6267,4130.12
305.1267,4131.6
305.6267,4134.27
306.1267,4137.49
306.6267,4140.63
307.1267,4143.05
307.6267,4144.19
308.1267,4144.15
308.6267,4143.4
309.1267,4142.41
309.6267,4141.64
310.1267,4141.56
310.6267,4142.4
311.1267,4143.85
311.6267,4145.49
312.1267,4146.92
312.6267,4147.73
313.1267,4147.57
313.6267,4146.54
314.1267,4145.06
314.6267,4143.6
315.1267,4142.57
315.6267,4142.44
316.1267,4143.44
316.6267,4145.24
317.1267,4147.4
317.6267,4149.5
318.1267,4151.08
318.6267,4151.74
319.1267,4151.4
319.6267,4150.31
320.1267,4148.71
320.6267,4146.84
321.1267,4144.95
321.6267,4143.25
322.1267,4141.85
322.6267,4140.82
323.1267,4140.24
323.6267,4140.2
324.1267,4140.75
324.6267,4141.91
325.1267,4143.59
325.6267,4145.68
326.1267,4148.11
326.6267,4150.79
327.1267,4153.61
327.6267,4156.46
328.1267,4159.22
328.6267,4161.75
329.1267,4163.95
329.6267,4165.68
330.1267,4166.89
330.6267,4167.64
331.1267,4167.99
331.6267,4167.97
332.1267,4167.65
332.6267,4167.08
333.1267,4166.31
333.6267,4165.42
334.1267,4164.46
334.6267,4163.49
335.1267,4162.57
335.6267,4161.78
336.1267,4161.19
336.6267,4160.89
337.1267,4160.96
337.6267,4161.48
338.1267,4162.49
338.6267,4163.86
339.1267,4165.35
339.6267,4166.73
340.1267,4167.79
340.6267,4168.29
341.1267,4168.19
341.6267,4167.72
342.1267,4167.14
342.6267,4166.73
343.1267,4166.73
343.6267,4167.36
344.1267,4168.47
344.6267,4169.74
345.1267,4170.86
345.6267,4171.5
346.1267,4171.37
346.6267,4170.36
347.1267,4168.85
347.6267,4167.21
348.1267,4165.84
348.6267,4165.13
349.1267,4165.41
349.6267,4166.43
350.1267,4167.68
350.6267,4168.64
351.1267,4168.77
351.6267,4167.55
352.1267,4164.89
352.6267,4161.47
353.1267,4158.08
353.6267,4155.52
354.1267,4154.57
354.6267,4155.93
355.1267,4159.21
355.6267,4163.48
356.1267,4167.79
356.6267,4171.19
357.1267,4172.73
357.6267,4172.04
358.1267,4169.9
358.6267,4167.28
359.1267,4165.13
359.6267,4164.4
360.1267,4165.94
360.6267,4169.42
361.1267,4173.84
361.6267,4178.18
362.1267,4181.45
362.6267,4182.62
363.1267,4181.21
363.6267,4177.93
364.1267,4173.64
364.6267,4169.2
365.1267,4165.48
365.6267,4163.27
366.1267,4162.53
366.6267,4162.75
367.1267,4163.4
367.6267,4163.92
368.1267,4163.81
368.6267,4162.77
369.1267,4161.13
369.6267,4159.31
370.1267,4157.7
370.6267,4156.72
371.1267,4156.74
371.6267,4157.85
372.1267,4159.89
372.6267,4162.75
373.1267,4166.27
373.6267,4170.34
374.1267,4174.74
374.6267,4179.13
375.1267,4183.11
375.6267,4186.31
376.1267,4188.35
376.6267,4188.89
377.1267,4188.13
377.6267,4186.59
378.1267,4184.81
378.6267,4183.33
379.1267,4182.67
379.6267,4183.15
380.1267,4184.55
380.6267,4186.57
381.1267,4188.91
381.6267,4191.28
382.1267,4193.4
382.6267,4195.34
383.1267,4197.34
383.6267,4199.67
384.1267,4202.59
384.6267,4206.36
385.1267,4211.22
385.6267,4217.37
386.1267,4224.98
386.6267,4234.24
387.1267,4245.34
387.6267,4258.4
388.1267,4273.11
388.6267,4288.83
389.1267,4304.95
389.6267,4320.83
390.1267,4335.85
390.6267,4349.61
391.1267,4362.19
391.6267,4373.75
392.1267,4384.43
392.6267,4394.39
393.1267,4403.73
393.6267,4412.07
394.1267,4418.71
394.6267,4422.99
395.1267,4424.21
395.6267,4421.7
396.1267,4415.03
396.6267,4404.35
397.1267,4389.85
397.6267,4371.74
398.1267,4350.23
398.6267,4325.64
399.1267,4299.4
399.6267,4273.55
400.1267,4250.11
400.6267,4231.13
401.1267,4218.62
401.6267,4213.31
402.1267,4213.4
402.6267,4216.76
403.1267,4221.3
403.6267,4224.91
404.1267,4225.72
404.6267,4223.88
405.1267,4220.52
405.6267,4216.81
406.1267,4213.88
406.6267,4212.87
407.1267,4214.25
407.6267,4217.2
408.1267,4220.82
408.6267,4224.19
409.1267,4226.39
409.6267,4226.63
410.1267,4225.2
410.6267,4222.81
411.1267,4220.19
411.6267,4218.07
412.1267,4217.18
412.6267,4217.75
413.1267,4219.2
413.6267,4220.92
414.1267,4222.29
414.6267,4222.67
415.1267,4221.57
415.6267,4219.35
416.1267,4216.69
416.6267,4214.26
417.1267,4212.76
417.6267,4212.86
418.1267,4214.68
418.6267,4217.6
419.1267,4220.94
419.6267,4224.02
420.1267,4226.17
420.6267,4226.87
421.1267,4226.49
421.6267,4225.71
422.1267,4225.19
422.6267,4225.6
423.1267,4227.59
423.6267,4231.13
424.1267,4235.42
424.6267,4239.6
425.1267,4242.81
425.6267,4244.2
426.1267,4243.17
426.6267,4240.35
427.1267,4236.68
427.6267,4233.13
428.1267,4230.65
428.6267,4230.14
429.1267,4231.66
429.6267,4234.33
430.1267,4237.27
430.6267,4239.59
431.1267,4240.39
431.6267,4239.12
432.1267,4236.4
432.6267,4233.17
433.1267,4230.34
433.6267,4228.82
434.1267,4229.48
434.6267,4232.22
435.1267,4236.16
435.6267,4240.4
436.1267,4244.02
436.6267,4246.13
437.1267,4246.13
437.6267,4244.44
438.1267,4241.62
438.6267,4238.24
439.1267,4234.88
439.6267,4232.07
440.1267,4230.08
440.6267,4228.95
441.1267,4228.73
441.6267,4229.46
442.1267,4231.21
442.6267,4233.86
443.1267,4236.97
443.6267,4240.06
444.1267,4242.63
444.6267,4244.21
445.1267,4244.36
445.6267,4243.26
446.1267,4241.38
446.6267,4239.23
447.1267,4237.29
447.6267,4236.05
448.1267,4235.79
448.6267,4236.4
449.1267,4237.75
449.6267,4239.68
450.1267,4242.05
450.6267,4244.72
451.1267,4247.52
451.6267,4250.25
452.1267,4252.74
452.6267,4254.81
453.1267,4256.26
453.6267,4257.04
454.1267,4257.25
454.6267,4256.98
455.1267,4256.36
455.6267,4255.47
456.1267,4254.46
456.6267,4253.52
457.1267,4252.88
457.6267,4252.76
458.1267,4253.39
458.6267,4254.99
459.1267,4257.37
459.6267,4259.92
460.1267,4262.02
460.6267,4263.04
461.1267,4262.35
461.6267,4259.61
462.1267,4255.51
462.6267,4250.98
463.1267,4246.95
463.6267,4244.34
464.1267,4244.03
464.6267,4245.9
465.1267,4249.09
465.6267,4252.71
466.1267,4255.85
466.6267,4257.64
467.1267,4257.54
467.6267,4256
468.1267,4253.61
468.6267,4250.96
469.1267,4248.64
469.6267,4247.2
470.1267,4246.73
470.6267,4247.05
471.1267,4247.99
471.6267,4249.34
472.1267,4250.94
472.6267,4252.67
473.1267,4254.57
473.6267,4256.69
474.1267,4259.08
474.6267,4261.8
475.1267,4264.85
475.6267,4268.08
476.1267,4271.22
476.6267,4274.03
477.1267,4276.25
477.6267,4277.63
478.1267,4278.08
478.6267,4277.75
479.1267,4276.79
479.6267,4275.35
480.1267,4273.58
480.6267,4271.61
481.1267,4269.52
481.6267,4267.33
482.1267,4265.1
482.6267,4262.85
483.1267,4260.64
483.6267,4258.52
484.1267,4256.58
484.6267,4254.9
485.1267,4253.56
485.6267,4252.63
486.1267,4252.18
486.6267,4252.16
487.1267,4252.53
487.6267,4253.24
488.1267,4254.22
488.6267,4255.43
489.1267,4256.82
489.6267,4258.35
490.1267,4259.94
490.6267,4261.57
491.1267,4263.19
491.6267,4264.78
492.1267,4266.47
492.6267,4268.36
493.1267,4270.58
493.6267,4273.25
494.1267,4276.44
494.6267,4279.88
495.1267,4283.14
495.6267,4285.83
496.1267,4287.53
496.6267,4287.83
497.1267,4286.67
497.6267,4284.48
498.1267,4281.68
498.6267,4278.73
499.1267,4276.06
499.6267,4274.04
500.1267,4272.66
500.6267,4271.82
501.1267,4271.41
501.6267,4271.35
502.1267,4271.52
502.6267,4271.92
503.1267,4272.6
503.6267,4273.61
504.1267,4275.02
504.6267,4276.88
505.1267,4279.16
505.6267,4281.59
506.1267,4283.86
506.6267,4285.67
507.1267,4286.69
507.6267,4286.68
508.1267,4285.82
508.6267,4284.57
509.1267,4283.36
509.6267,4282.66
510.1267,4282.9
510.6267,4284.24
511.1267,4286.33
511.6267,4288.77
512.1267,4291.17
512.6267,4293.13
513.1267,4294.37
513.6267,4295.18
514.1267,4296.08
514.6267,4297.57
515.1267,4300.16
515.6267,4304.33
516.1267,4310.07
516.6267,4316.82
517.1267,4324
517.6267,4331.02
518.1267,4337.32
518.6267,4342.44
519.1267,4346.42
519.6267,4349.37
520.1267,4351.4
520.6267,4352.64
521.1267,4353.19
521.6267,4353.03
522.1267,4352.08
522.6267,4350.23
523.1267,4347.39
523.6267,4343.48
524.1267,4338.57
524.6267,4333.08
525.1267,4327.47
525.6267,4322.18
526.1267,4317.66
526.6267,4314.31
527.1267,4312.08
527.6267,4310.78
528.1267,4310.21
528.6267,4310.17
529.1267,4310.46
529.6267,4310.86
530.1267,4311.11
530.6267,4310.97
531.1267,4310.18
531.6267,4308.49
532.1267,4305.8
532.6267,4302.55
533.1267,4299.31
533.6267,4296.63
534.1267,4295.08
534.6267,4295.14
535.1267,4296.68
535.6267,4299.11
536.1267,4301.83
536.6267,4304.25
537.1267,4305.77
537.6267,4306.07
538.1267,4305.29
538.6267,4303.66
539.1267,4301.39
539.6267,4298.7
540.1267,4295.78
540.6267,4292.78
541.1267,4289.8
541.6267,4286.96
542.1267,4284.35
542.6267,4282.1
543.1267,4280.4
543.6267,4279.54
544.1267,4279.83
544.6267,4281.56
545.1267,4285.03
545.6267,4290.28
546.1267,4296.51
546.6267,4302.77
547.1267,4308.07
547.6267,4311.48
548.1267,4312.12
548.6267,4310.34
549.1267,4307.19
549.6267,4303.74
550.1267,4301.05
550.6267,4300.19
551.1267,4301.54
551.6267,4304.27
552.1267,4307.48
552.6267,4310.26
553.1267,4311.67
553.6267,4311.01
554.1267,4308.62
554.6267,4305.19
555.1267,4301.42
555.6267,4298
556.1267,4295.6
556.6267,4294.41
557.1267,4294.22
557.6267,4294.76
558.1267,4295.8
558.6267,4297.09
559.1267,4298.41
559.6267,4299.68
560.1267,4300.82
560.6267,4301.75
561.1267,4302.4
561.6267,4302.7
562.1267,4302.72
562.6267,4302.59
563.1267,4302.42
563.6267,4302.35
564.1267,4302.49
564.6267,4302.85
565.1267,4303.29
565.6267,4303.65
566.1267,4303.77
566.6267,4303.5
567.1267,4302.74
567.6267,4301.68
568.1267,4300.56
568.6267,4299.62
569.1267,4299.13
569.6267,4299.28
570.1267,4299.99
570.6267,4300.91
571.1267,4301.69
571.6267,4302
572.1267,4301.47
572.6267,4300.02
573.1267,4298
573.6267,4295.81
574.1267,4293.87
574.6267,4292.59
575.1267,4292.3
575.6267,4292.9
576.1267,4294.14
576.6267,4295.75
577.1267,4297.48
577.6267,4299.08
578.1267,4300.35
578.6267,4301.19
579.1267,4301.46
579.6267,4301.07
580.1267,4299.88
580.6267,4297.93
581.1267,4295.55
581.6267,4293.16
582.1267,4291.18
582.6267,4290.01
583.1267,4290
583.6267,4290.96
584.1267,4292.42
584.6267,4293.93
585.1267,4295.03
585.6267,4295.27
586.1267,4294.63
586.6267,4293.62
587.1267,4292.79
587.6267,4292.69
588.1267,4293.88
588.6267,4296.67
589.1267,4300.54
589.6267,4304.81
590.1267,4308.79
590.6267,4311.77
591.1267,4313.12
591.6267,4312.83
592.1267,4311.26
592.6267,4308.8
593.1267,4305.83
593.6267,4302.72
594.1267,4299.82
594.6267,4297.42
595.1267,4295.83
595.6267,4295.34
596.1267,4296.23
596.6267,4298.64
597.1267,4301.95
597.6267,4305.34
598.1267,4307.97
598.6267,4309.01
599.1267,4307.71
599.6267,4304.33
600.1267,4299.92
600.6267,4295.55
601.1267,4292.28
601.6267,4291.19
602.1267,4292.7
602.6267,4296.04
603.1267,4300.27
603.6267,4304.45
604.1267,4307.65
604.6267,4309.11
605.1267,4308.95
605.6267,4307.61
606.1267,4305.53
606.6267,4303.17
607.1267,4300.94
607.6267,4299.14
608.1267,4297.92
608.6267,4297.43
609.1267,4297.83
609.6267,4299.25
610.1267,4301.68
610.6267,4304.64
611.1267,4307.61
611.6267,4310.07
612.1267,4311.5
612.6267,4311.48
613.1267,4310.27
613.6267,4308.35
614.1267,4306.26
614.6267,4304.5
615.1267,4303.57
615.6267,4303.62
616.1267,4304.42
616.6267,4305.77
617.1267,4307.42
617.6267,4309.15
618.1267,4310.78
618.6267,4312.26
619.1267,4313.56
619.6267,4314.64
620.1267,4315.47
620.6267,4316.03
621.1267,4316.36
621.6267,4316.54
622.1267,4316.63
622.6267,4316.73
623.1267,4316.89
623.6267,4317.15
624.1267,4317.51
624.6267,4317.98
625.1267,4318.54
625.6267,4319.18
626.1267,4319.88
626.6267,4320.46
627.1267,4320.74
627.6267,4320.54
628.1267,4319.69
628.6267,4318.05
629.1267,4315.88
629.6267,4313.63
630.1267,4311.75
630.6267,4310.68
631.1267,4310.85
631.6267,4312.22
632.1267,4314.15
632.6267,4316
633.1267,4317.13
633.6267,4316.88
634.1267,4314.93
634.6267,4311.83
635.1267,4308.33
635.6267,4305.16
636.1267,4303.05
636.6267,4302.64
637.1267,4303.77
637.6267,4305.93
638.1267,4308.6
638.6267,4311.24
639.1267,4313.34
639.6267,4314.66
640.1267,4315.27
640.6267,4315.25
641.1267,4314.69
641.6267,4313.66
642.1267,4312.3
642.6267,4310.86
643.1267,4309.6
643.6267,4308.79
644.1267,4308.7
644.6267,4309.54
645.1267,4311.05
645.6267,4312.77
646.1267,4314.21
646.6267,4314.9
647.1267,4314.39
647.6267,4312.69
648.1267,4310.3
648.6267,4307.76
649.1267,4305.62
649.6267,4304.41
650.1267,4304.45
650.6267,4305.47
651.1267,4307.09
651.6267,4308.93
652.1267,4310.63
652.6267,4311.84
653.1267,4312.53
653.6267,4312.77
654.1267,4312.63
654.6267,4312.2
655.1267,4311.56
655.6267,4310.77
656.1267,4309.87
656.6267,4308.92
657.1267,4307.97
657.6267,4307.05
658.1267,4306.21
658.6267,4305.49
659.1267,4304.9
659.6267,4304.47
660.1267,4304.22
660.6267,4304.17
661.1267,4304.27
661.6267,4304.45
662.1267,4304.62
662.6267,4304.71
663.1267,4304.65
663.6267,4304.51
664.1267,4304.47
664.6267,4304.72
665.1267,4305.46
665.6267,4306.88
666.1267,4308.95
666.6267,4311.19
667.1267,4313.07
667.6267,4314.06
